test_id,ref_utterance,ref_utterance_artist,script,type,expected_name,expected_id,asr_pass,e2e_asr_pass,e2e_ref_pass
308916,嘿Siri播放Original London Cast的歌,Original London Cast,,,Original London Cast,416584,False,False,True
308324,嘿Siri播放Samuel E. Wright的歌,Samuel E. Wright,,,Samuel E. Wright,6656835,True,True,True
310058,嘿Siri播放Shiny的歌,Shiny,,,Shiny,930561852,False,False,True
310067,嘿Siri播放 七級煉獄 的歌,Avenged Sevenfold,,,Avenged Sevenfold,6766228,False,False,True
308811,嘿Siri播放Alfred Brendel的歌,Alfred Brendel,,,Alfred Brendel,4317211,False,False,True
310274,嘿Siri播放Dido的歌,Dido,,,Dido,20646,True,True,True
308403,嘿Siri播放Yellow Claw的歌,Yellow Claw,,,Yellow Claw,503862382,True,True,True
308496,嘿Siri播放Mr. Probz的歌,Mr. Probz,,,Mr. Probz,122464082,False,False,True
308854,嘿Siri播放羊毛和花的歌,羊毛和花,,,羊毛和花,265838134,True,True,True
310078,嘿Siri播放旺褔的歌,旺褔,,,旺褔,382371840,True,True,True
308574,嘿Siri播放VaVa的歌,VaVa,,,VaVa,1278518450,False,False,True
309419,嘿Siri播放Wham!的歌,Wham!,,,Wham!,548421,False,False,True
309045,嘿Siri播放Samuel的歌,Samuel,,,Samuel,1292724952,True,False,False
308988,嘿Siri播放Super Simple Learning的歌,Super Simple Learning,,,Super Simple Learning,429247660,True,False,False
308821,嘿Siri播放Milky Chance的歌,Milky Chance,,,Milky Chance,611146795,True,True,True
309073,嘿Siri播放黃鶯鶯的歌,黃鶯鶯,,,黃鶯鶯,644680598,True,True,True
308824,嘿Siri播放Jessie Reyez的歌,Jessie Reyez,,,Jessie Reyez,1043591612,False,False,True
309270,嘿Siri播放ENERGY的歌,ENERGY,,,ENERGY,78871265,True,True,True
309342,嘿Siri播放Barbra Streisand的歌,Barbra Streisand,,,Barbra Streisand,249646,True,False,False
308933,嘿Siri播放Bishop Briggs的歌,Bishop Briggs,,,Bishop Briggs,1047012236,False,False,True
309191,嘿Siri播放Matoma的歌,Matoma,,,Matoma,915444636,True,True,True
309063,嘿Siri播放The Pig Family的歌,The Pig Family,,,The Pig Family,960773637,False,False,True
308755,嘿Siri播放Baauer的歌,Baauer,,,Baauer,526199085,True,True,True
309796,嘿Siri播放Bob Dylan的歌,Bob Dylan,,,Bob Dylan,462006,False,False,True
309041,嘿Siri播放Blake Shelton的歌,Blake Shelton,,,Blake Shelton,189204,False,False,True
308350,嘿Siri播放Ravi的歌,Ravi,,,Ravi,1071012555,False,False,True
309261,嘿Siri播放董運昌的歌,董運昌,,,董運昌,386265009,True,True,True
310201,嘿Siri播放Gavin James的歌,Gavin James,,,Gavin James,955693116,True,True,True
310166,嘿Siri播放艾怡良的歌,艾怡良,,,艾怡良,571294820,True,True,True
310177,嘿Siri播放Lilly Wood & The Prick的歌,Lilly Wood & The Prick,,,Lilly Wood & The Prick,306011111,False,False,True
309488,嘿Siri播放American Authors的歌,American Authors,,,American Authors,557564979,True,True,True
309319,嘿Siri播放The Him的歌,The Him,,,The Him,875207199,False,False,True
309586,嘿Siri播放胡夏的歌,胡夏,,,胡夏,408937662,True,True,True
308494,嘿Siri播放鄉城兒童合唱團的歌,鄉城兒童合唱團,,,鄉城兒童合唱團,1159533013,True,True,True
310290,嘿Siri播放卡特伯威的歌,卡特伯威,,,卡特伯威,240144,True,True,True
309896,嘿Siri播放U-KISS的歌,U-KISS,,,U-KISS,410587085,True,True,True
308565,嘿Siri播放亞倫曼肯的歌,亞倫曼肯,,,亞倫曼肯,393023,True,True,True
309884,嘿Siri播放彩虹樂團的歌,彩虹樂團,,,L'Arc〜en〜Ciel,80486557,True,False,False
309114,嘿Siri播放Mat Kearney的歌,Mat Kearney,,,Mat Kearney,27491554,True,True,True
309119,嘿Siri播放Sigrid的歌,Sigrid,,,Sigrid,1206070304,False,False,True
309086,嘿Siri播放John Mayer的歌,John Mayer,,,John Mayer,472054,True,True,True
309015,嘿Siri播放禅宗花园 按摩的歌,禅宗花园 按摩,,,禅宗花园 按摩,1119088827,True,True,True
309422,嘿Siri播放The Rolling Stones的歌,The Rolling Stones,,,The Rolling Stones,1249595,False,False,True
310218,嘿Siri播放孫佳人的歌,孫佳人,,,,,,,
309296,嘿Siri播放蕭煌奇的歌,蕭煌奇,,,蕭煌奇,441717593,True,True,True
309696,嘿Siri播放Macklemore的歌,Macklemore,,,Macklemore,283347662,False,False,True
309144,嘿Siri播放戴佩妮的歌,戴佩妮,,,戴佩妮,14721232,True,True,True
309496,嘿Siri播放德永英明的歌,德永英明,,,德永英明,41759725,True,True,True
309595,嘿Siri播放圈圈兒童的歌,圈圈兒童,,,圈圈兒童,912300299,True,True,True
310049,嘿Siri播放Grace VanderWaal的歌,Grace VanderWaal,,,Grace VanderWaal,1175539534,True,True,True
309706,嘿Siri播放品冠的歌,品冠,,,品冠,368373220,True,True,True
308956,嘿Siri播放史汀的歌,史汀,,,史汀,94804,True,True,True
308547,嘿Siri播放Michael Bublé的歌,Michael Bublé,,,Michael Bublé,799597,True,True,True
309739,嘿Siri播放RADWIMPS的歌,RADWIMPS,,,RADWIMPS,91160335,False,True,True
308553,嘿Siri播放Radiohead的歌,Radiohead,,,Radiohead,657515,True,True,True
310192,嘿Siri播放NF的歌,NF,,,NF,898094630,False,False,True
310225,嘿Siri播放9MUSES的歌,9MUSES,,,9MUSES,404135177,True,True,True
309113,嘿Siri播放Diego Frenkel的歌,Diego Frenkel,,,Diego Frenkel,92097229,True,True,True
309317,嘿Siri播放Mark Ronson的歌,Mark Ronson,,,Mark Ronson,1806833,True,True,True
310005,嘿Siri播放雨宗林的歌,雨宗林,,,雨宗林,937060430,True,True,True
309004,嘿Siri播放楊培安的歌,楊培安,,,楊培安,455646018,True,True,True
310043,嘿Siri播放Thirty Seconds to Mars的歌,Thirty Seconds to Mars,,,Thirty Seconds to Mars,2307416,True,True,True
309697,嘿Siri播放LiSA的歌,LiSA,,,LiSA,573943518,True,True,True
308526,嘿Siri播放Josh Groban的歌,Josh Groban,,,Josh Groban,170344,True,True,True
309903,嘿Siri播放Junichi Kamiyama的歌,Junichi Kamiyama,,,Junichi Kamiyama,257124919,False,False,True
308407,嘿Siri播放ASTRO的歌,ASTRO,,,ASTRO,1086927524,False,False,True
308829,嘿Siri播放DEAN的歌,DEAN,,,DEAN,2770824,False,False,True
309449,嘿Siri播放MOMOLAND的歌,MOMOLAND,,,MOMOLAND,1174745559,True,True,True
309890,嘿Siri播放Weezer的歌,Weezer,,,Weezer,115234,False,False,True
308641,嘿Siri播放荒山亮的歌,荒山亮,,,荒山亮,662001698,True,True,True
308762,嘿Siri播放熊天平的歌,熊天平,,,熊天平,381438739,True,True,True
308813,嘿Siri播放安田麗的歌,安田麗,,,,,,,
309396,嘿Siri播放Disclosure的歌,Disclosure,,,Disclosure,520848228,True,True,True
309036,嘿Siri播放連詩雅的歌,連詩雅,,,連詩雅,525135094,True,True,True
308772,嘿Siri播放秦基博的歌,秦基博,,,秦基博,293454653,True,True,True
339120,嘿Siri播放鄭世雲的歌,鄭世雲,,,정세운,1277599425,False,False,False
308390,嘿Siri播放袁詠琳的歌,袁詠琳,,,袁詠琳,339036975,True,True,True
310132,嘿Siri播放Sia的歌,Sia,,,Sia,13493906,True,True,True
309267,嘿Siri播放Rudimental的歌,Rudimental,,,Rudimental,474022504,True,True,True
309620,嘿Siri播放Fatboy Slim的歌,Fatboy Slim,,,Fatboy Slim,1093405,False,False,True
308481,嘿Siri播放徐若瑄的歌,徐若瑄,,,徐若瑄,716614678,True,True,True
308404,嘿Siri播放Of Monsters and Men的歌,Of Monsters and Men,,,Of Monsters and Men,487906750,True,True,True
309348,嘿Siri播放Grey的歌,Grey,,,Grey,324853,False,False,True
310052,嘿Siri播放2AM的歌,2AM,,,2AM,14063144,False,False,True
309994,嘿Siri播放休·傑克曼的歌,休·傑克曼,,,休·傑克曼,3677919,True,True,True
309043,嘿Siri播放萬妮達的歌,萬妮達,,,萬妮達,1185461302,True,True,True
309154,嘿Siri播放Girl's Day的歌,Girl's Day,,,Girl's Day,429348919,True,True,True
308737,嘿Siri播放Tove Lo的歌,Tove Lo,,,Tove Lo,570136838,True,True,True
309123,嘿Siri播放Cheat Codes的歌,Cheat Codes,,,Cheat Codes,957521979,True,True,True
309530,嘿Siri播放엔플라잉的歌,엔플라잉,,,,,,,
309750,嘿Siri播放兄弟本色的歌,兄弟本色,,,兄弟本色,1045881505,True,True,True
309284,嘿Siri播放梅豔芳的歌,梅豔芳,,,梅豔芳,376186753,True,True,True
308647,嘿Siri播放Betty Who的歌,Betty Who,,,Betty Who,660522247,False,False,True
310119,嘿Siri播放Nursery Rhymes and Lullabies的歌,Nursery Rhymes and Lullabies,,,Nursery Rhymes and Lullabies,362238130,False,False,True
308747,嘿Siri播放Madilyn Bailey的歌,Madilyn Bailey,,,Madilyn Bailey,463191657,True,True,True
310059,嘿Siri播放Family of the Year的歌,Family of the Year,,,Family of the Year,331169143,False,False,False
310064,嘿Siri播放韓秀智的歌,韓秀智,,,,,,,
309971,嘿Siri播放徐懷鈺的歌,徐懷鈺,,,徐懷鈺,368448374,True,True,True
309390,嘿Siri播放Hailee Steinfeld的歌,Hailee Steinfeld,,,Hailee Steinfeld,417571723,False,False,True
309021,嘿Siri播放PSY的歌,PSY,,,PSY,554290495,True,True,True
309817,嘿Siri播放V.K克的歌,V.K克,,,V.K克,672612539,False,False,True
309849,嘿Siri播放溫嵐的歌,溫嵐,,,溫嵐,420105401,True,True,True
309989,嘿Siri播放蘇運瑩的歌,蘇運瑩,,,蘇運瑩,810852908,True,True,True
310137,嘿Siri播放Ariana Grande的歌,Ariana Grande,,,Ariana Grande,412778295,True,True,True
308498,嘿Siri播放Natalie Imbruglia的歌,Natalie Imbruglia,,,Natalie Imbruglia,397997,False,False,True
309630,嘿Siri播放Meek Mill的歌,Meek Mill,,,Meek Mill,313865761,True,True,True
309027,嘿Siri播放MXM (BRANDNEWBOYS)的歌,MXM (BRANDNEWBOYS),,,MXM (BRANDNEWBOYS),1264253773,False,False,True
309685,嘿Siri播放Jamie Lawson的歌,Jamie Lawson,,,Jamie Lawson,156278636,False,False,True
310157,嘿Siri播放綺拉奈特莉的歌,綺拉奈特莉,,,綺拉·奈特莉,187698850,False,False,False
310219,嘿Siri播放李笛的歌,李笛,,,李笛,166744434,True,True,True
310294,嘿Siri播放讚美之泉的歌,讚美之泉,,,讚美之泉,267461612,True,True,True
308556,嘿Siri播放鄭秀文的歌,鄭秀文,,,鄭秀文,68360813,True,True,True
308704,嘿Siri播放R. Kelly的歌,R. Kelly,,,R. Kelly,140083,True,True,True
309972,嘿Siri播放2NE1的歌,2NE1,,,2NE1,329155759,False,False,True
310221,嘿Siri播放XXXTENTACION的歌,XXXTENTACION,,,XXXTENTACION,1082533559,False,False,True
308475,嘿Siri播放白安的歌,白安,,,白安,904392836,True,True,True
308586,嘿Siri播放隨性樂團的歌,隨性樂團,,,隨性樂團,998847128,True,True,True
308493,嘿Siri播放Joseph Williams的歌,Joseph Williams,,,Joseph Williams,522418,True,True,True
308924,嘿Siri播放Whitney Houston的歌,Whitney Houston,,,Whitney Houston,13952,True,True,True
309274,嘿Siri播放PRETTYMUCH的歌,PRETTYMUCH,,,PRETTYMUCH,1253595276,True,True,True
309090,嘿Siri播放Christina Aguilera的歌,Christina Aguilera,,,Christina Aguilera,259398,False,False,True
310233,嘿Siri播放Queens of the Stone Age的歌,Queens of the Stone Age,,,Queens of the Stone Age,857919,True,True,True
310092,嘿Siri播放Passenger的歌,Passenger,,,Passenger,396255033,True,True,True
308688,嘿Siri播放ODESZA的歌,ODESZA,,,ODESZA,739033803,False,False,True
308792,嘿Siri播放柴崎幸的歌,柴崎幸,,,柴崎幸,74495298,True,True,True
309521,嘿Siri播放KNK的歌,KNK,,,KNK,896544822,False,False,True
309865,嘿Siri播放Highlight的歌,Highlight,,,하이라이트,1221833558,True,True,True
309979,嘿Siri播放朴載範的歌,朴載範,,,朴載範,384641776,False,True,True
308506,嘿Siri播放Nicky Jam的歌,Nicky Jam,,,Nicky Jam,33987470,True,True,True
309853,嘿Siri播放黃露儀的歌,黃露儀,,,黃露儀,96342732,True,True,True
309611,嘿Siri播放Gorgon City的歌,Gorgon City,,,Gorgon City,504531222,True,True,True
308917,嘿Siri播放Matchbox Twenty的歌,Matchbox Twenty,,,Matchbox Twenty,711111,True,True,True
310148,嘿Siri播放張藝興的歌,張藝興,,,張藝興,1118027719,True,True,True
309142,嘿Siri播放小野麗莎的歌,小野麗莎,,,小野麗莎,388255891,True,True,True
309912,嘿Siri播放藝聲的歌,藝聲,,,藝聲,452177629,True,False,False
308832,嘿Siri播放Alex Goot的歌,Alex Goot,,,Alex Goot,359057499,True,True,True
308992,嘿Siri播放HONNE的歌,HONNE,,,HONNE,906366067,False,False,True
309932,嘿Siri播放Kid Ink的歌,Kid Ink,,,Kid Ink,432461273,False,False,True
308523,嘿Siri播放Audiomachine的歌,Audiomachine,,,Audiomachine,516670462,False,False,True
308827,嘿Siri播放Air Supply的歌,Air Supply,,,Air Supply,13563,True,True,True
310014,嘿Siri播放李宗盛的歌,李宗盛,,,李宗盛,152417293,True,True,True
310260,嘿Siri播放Jóhann Jóhannsson的歌,Jóhann Jóhannsson,,,Jóhann Jóhannsson,80591287,False,False,True
309462,嘿Siri播放LÉON的歌,LÉON,,,LÉON,1065692205,True,True,True
309779,嘿Siri播放Keith Urban的歌,Keith Urban,,,Keith Urban,549836,True,True,True
310299,嘿Siri播放Sechs Kies的歌,Sechs Kies,,,Sechs Kies,1162613479,False,False,True
309095,嘿Siri播放林凡的歌,林凡,,,林凡,312532734,True,True,True
308934,嘿Siri播放MACO的歌,MACO,,,MACO,840907343,False,False,True
309092,嘿Siri播放Axwell Λ Ingrosso的歌,Axwell Λ Ingrosso,,,Axwell Λ Ingrosso,128864409,False,False,True
308397,嘿Siri播放Gabrielle Aplin的歌,Gabrielle Aplin,,,Gabrielle Aplin,434657397,False,False,True
308322,嘿Siri播放阿肆的歌,阿肆,,,阿肆,708069100,True,False,False
310311,嘿Siri播放J. Cole的歌,J. Cole,,,J. Cole,73705833,False,False,True
308911,嘿Siri播放Daughter的歌,Daughter,,,Daughter,469701923,True,True,True
308833,嘿Siri播放miss A的歌,miss A,,,miss A,312076995,True,True,True
310040,嘿Siri播放茱蒂·班森的歌,茱蒂·班森,,,茱蒂·班森,6656830,True,True,True
308890,嘿Siri播放Kesha的歌,Kesha,,,Kesha,334854763,True,True,True
308439,嘿Siri播放G-DRAGON的歌,G-DRAGON,,,G-DRAGON,320373708,True,True,True
309451,嘿Siri播放ABBA的歌,ABBA,,,ABBA,372976,True,True,True
310073,嘿Siri播放Wanna One的歌,Wanna One,,,Wanna One,1268507013,True,True,True
308949,嘿Siri播放Under Lover的歌,Under Lover,,,Under Lover,960941959,True,True,True
310241,嘿Siri播放ATB的歌,ATB,,,ATB,4317519,True,True,True
310297,嘿Siri播放Jon Bellion的歌,Jon Bellion,,,Jon Bellion,659289673,False,False,True
309460,嘿Siri播放Loud Luxury的歌,Loud Luxury,,,Loud Luxury,829284879,True,True,True
309313,嘿Siri播放薛之謙的歌,薛之謙,,,薛之謙,160809474,True,True,True
309433,嘿Siri播放Bon Iver的歌,Bon Iver,,,Bon Iver,273428126,False,False,True
308920,嘿Siri播放NELL的歌,NELL,,,NELL,660177479,True,True,True
308685,嘿Siri播放MeloMance的歌,MeloMance,,,MeloMance,975450659,True,True,True
309157,嘿Siri播放黃耀明的歌,黃耀明,,,黃耀明,137937857,True,True,True
308752,嘿Siri播放崔維麥考伊的歌,崔維麥考伊,,,Travie McCoy,357963571,True,False,False
308796,嘿Siri播放平原綾香的歌,平原綾香,,,Ayaka Hirahara,77289929,False,False,True
309385,嘿Siri播放Avril Lavigne的歌,Avril Lavigne,,,Avril Lavigne,459885,True,True,True
309356,嘿Siri播放SE7EN的歌,SE7EN,,,SE7EN,6343223,False,False,True
308433,嘿Siri播放Tiger JK的歌,Tiger JK,,,Tiger JK,841167642,True,True,True
310034,嘿Siri播放AAA的歌,AAA,,,AAA,79789358,True,True,True
308357,嘿Siri播放雀斑的歌,雀斑,,,雀斑,1203201339,False,True,True
308785,嘿Siri播放The New Barden Bellas的歌,The New Barden Bellas,,,The New Barden Bellas,1322998908,False,False,True
309640,嘿Siri播放H.O.T.的歌,H.O.T.,,,H.O.T.,4691436,False,False,True
309724,嘿Siri播放Evanescence的歌,Evanescence,,,Evanescence,42102393,True,True,True
309788,嘿Siri播放許哲珮的歌,許哲珮,,,許哲珮,479070780,True,True,True
309869,嘿Siri播放美聲男伶的歌,美聲男伶,,,美聲男伶,27827819,True,True,True
309680,嘿Siri播放黃義達的歌,黃義達,,,黃義達,283454183,True,True,True
308419,嘿Siri播放陳曉東的歌,陳曉東,,,陳曉東,41759641,True,True,True
309602,嘿Siri播放張惠妹的歌,張惠妹,,,張惠妹,422255649,True,True,True
309927,嘿Siri播放歐陽娜娜的歌,歐陽娜娜,,,歐陽娜娜,1095505181,True,True,True
309065,嘿Siri播放尹鍾信的歌,尹鍾信,,,尹鍾信,359836648,True,True,True
310279,嘿Siri播放Illenium的歌,Illenium,,,Illenium,645420096,True,True,True
308814,嘿Siri播放Krewella的歌,Krewella,,,Krewella,492328395,False,False,True
310146,嘿Siri播放巴頓貝拉合唱團的歌,巴頓貝拉合唱團,,,The Barden Bellas,561460992,False,False,False
310304,嘿Siri播放洪大光的歌,洪大光,,,洪大光,688109573,True,True,True
309908,嘿Siri播放Carla Bruni的歌,Carla Bruni,,,Carla Bruni,15046518,False,False,True
309832,嘿Siri播放Nelly的歌,Nelly,,,Nelly,351794,False,False,True
309397,嘿Siri播放飛兒樂團的歌,飛兒樂團,,,飛兒樂團,205561210,True,False,False
308374,嘿Siri播放張信哲的歌,張信哲,,,張信哲,14619979,True,True,True
308669,嘿Siri播放丹尼·葉夫曼的歌,丹尼·葉夫曼,,,丹尼·葉夫曼,486493,True,True,True
309773,嘿Siri播放克莉絲朵凱兒的歌,克莉絲朵凱兒,,,克莉絲朵凱兒,79096058,True,True,True
308809,嘿Siri播放José González的歌,José González,,,José González,153417030,False,False,True
309601,嘿Siri播放蔡依林的歌,蔡依林,,,蔡依林,152678183,True,True,True
308907,嘿Siri播放M2M的歌,M2M,,,M2M,150385,True,True,True
310144,嘿Siri播放克里斯托弗貝克的歌,克里斯托弗貝克,,,Christophe Beck,5449239,True,False,False
310276,嘿Siri播放阿爆的歌,阿爆,,,阿爆,1149993208,True,True,True
309789,嘿Siri播放Juicy J的歌,Juicy J,,,Juicy J,6392055,True,True,True
308660,嘿Siri播放Placebo的歌,Placebo,,,Placebo,649817,True,True,True
310020,嘿Siri播放全烋星的歌,全烋星,,,全烋星,591040040,True,True,True
309019,嘿Siri播放老王樂隊的歌,老王樂隊,,,老王樂隊,1289608973,True,True,True
308386,嘿Siri播放Sofi Tukker的歌,Sofi Tukker,,,Sofi Tukker,998656537,False,True,True
309539,嘿Siri播放Sixpence None the Richer的歌,Sixpence None the Richer,,,Sixpence None the Richer,22683,False,False,True
309059,嘿Siri播放 李建榮的歌,李建榮,,,,,,,
309506,嘿Siri播放flumpool的歌,flumpool,,,flumpool,570402072,False,False,True
308670,嘿Siri播放Julia Michaels的歌,Julia Michaels,,,Julia Michaels,378430797,True,True,True
309803,嘿Siri播放Isaac Shepard的歌,Isaac Shepard,,,Isaac Shepard,288594498,True,True,True
310266,嘿Siri播放Cécile Corbel的歌,Cécile Corbel,,,Cécile Corbel,411448342,False,False,True
310047,嘿Siri播放MIKA的歌,MIKA,,,MIKA,184932871,True,True,True
309650,嘿Siri播放Shallou的歌,Shallou,,,Shallou,940109730,True,True,True
309637,嘿Siri播放blink-182的歌,blink-182,,,blink-182,116851,False,False,True
308999,嘿Siri播放蔡健雅的歌,蔡健雅,,,蔡健雅,387313548,True,False,False
309826,嘿Siri播放阿杜的歌,阿杜,,,阿杜,599515753,True,True,True
308877,嘿Siri播放秀智的歌,秀智,,,秀智,950640685,True,True,True
308708,嘿Siri播放gnash的歌,gnash,,,gnash,299209053,True,True,True
309122,嘿Siri播放Roy Kim的歌,Roy Kim,,,Roy Kim,572430917,True,True,True
310284,嘿Siri播放Hillsong UNITED的歌,Hillsong UNITED,,,Hillsong UNITED,79437763,False,False,True
309963,嘿Siri播放Justin Hurwitz的歌,Justin Hurwitz,,,Justin Hurwitz,918231350,False,True,True
308534,嘿Siri播放林隆璇的歌,林隆璇,,,林隆璇,450433835,True,True,True
309665,嘿Siri播放台北市立國樂團的歌,台北市立國樂團,,,台北市立國樂團,964375434,True,False,False
309846,嘿Siri播放CODE KUNST的歌,CODE KUNST,,,CODE KUNST,808626855,False,False,True
308807,嘿Siri播放Metallica的歌,Metallica,,,Metallica,3996865,False,False,True
308551,嘿Siri播放濱崎步的歌,濱崎步,,,濱崎步,73951471,True,True,True
310261,嘿Siri播放鄭伊健的歌,鄭伊健,,,鄭伊健,217319381,True,True,True
308966,嘿Siri播放馬文蓋一的歌,馬文蓋一,,,Marvin Gaye,127329,False,True,False
308848,嘿Siri播放Ohashi Trio的歌,Ohashi Trio,,,Ohashi Trio,269436639,True,True,True
309770,嘿Siri播放amazarashi的歌,amazarashi,,,amazarashi,342419284,True,True,True
308318,嘿Siri播放Nicki Minaj的歌,Nicki Minaj,,,Nicki Minaj,278464538,False,False,True
309914,嘿Siri播放4Minute的歌,4Minute,,,4Minute,371898647,True,True,True
308828,嘿Siri播放Vaults的歌,Vaults,,,Vaults,865309052,False,False,True
309371,嘿Siri播放deadmau5的歌,deadmau5,,,deadmau5,78011850,True,True,True
310045,嘿Siri播放Ty.的歌,Ty.,,,Ty.,1282949130,False,False,True
309800,嘿Siri播放The 1975的歌,The 1975,,,The 1975,542640016,False,False,True
309285,嘿Siri播放SG Wannabe的歌,SG Wannabe,,,SG Wannabe,390605605,True,True,True
308713,嘿Siri播放Beck的歌,Beck,,,Beck,312095,False,False,True
308837,嘿Siri播放李宇春的歌,李宇春,,,李宇春,1336426733,True,True,True
308414,嘿Siri播放Sabrina Claudio的歌,Sabrina Claudio,,,Sabrina Claudio,1128029190,False,False,True
308889,嘿Siri播放DNCE的歌,DNCE,,,DNCE,1040595108,True,True,True
310238,嘿Siri播放Capital Cities的歌,Capital Cities,,,Capital Cities,398949430,True,True,True
308521,嘿Siri播放張震嶽的歌,張震嶽,,,張震嶽,369289818,True,False,False
308935,嘿Siri播放倫敦交響樂團的歌,倫敦交響樂團,,,倫敦交響樂團,29893,True,True,True
308718,嘿Siri播放James Bay的歌,James Bay,,,James Bay,369659529,True,False,False
309416,嘿Siri播放Led Zeppelin的歌,Led Zeppelin,,,Led Zeppelin,994656,False,False,True
308503,嘿Siri播放華麗菲娜的歌,華麗菲娜,,,華麗菲娜,315159189,True,True,True
309441,嘿Siri播放謝安琪的歌,謝安琪,,,謝安琪,194032752,True,True,True
308537,嘿Siri播放Zara Larsson的歌,Zara Larsson,,,Zara Larsson,570372593,True,True,True
309660,嘿Siri播放Gucci Mane的歌,Gucci Mane,,,Gucci Mane,62374520,False,False,True
310090,嘿Siri播放Davichi的歌,Davichi,,,Davichi,462672399,False,False,False
310095,嘿Siri播放Craig David的歌,Craig David,,,Craig David,772093,True,True,True
309470,嘿Siri播放GoldLink的歌,GoldLink,,,GoldLink,894731178,True,True,True
309280,嘿Siri播放帕華洛帝的歌,帕華洛帝,,,帕華洛帝,219627,True,False,False
309400,嘿Siri播放Kenny G的歌,Kenny G,,,Kenny G,17026,True,True,True
308862,嘿Siri播放黃明志的歌,黃明志,,,黃明志,600866763,True,True,True
309005,嘿Siri播放麋先生的歌,麋先生,,,麋先生,976685640,True,True,True
309282,嘿Siri播放范曉萱的歌,范曉萱,,,范曉萱,440110980,True,True,True
308876,嘿Siri播放海飛茲的歌,海飛茲,,,海飛茲,262892,True,True,True
308376,嘿Siri播放蔡琴的歌,蔡琴,,,蔡琴,357033986,True,True,True
308426,嘿Siri播放Gwen Stefani的歌,Gwen Stefani,,,Gwen Stefani,108717,False,False,True
308321,嘿Siri播放AWOLNATION的歌,AWOLNATION,,,AWOLNATION,371362363,False,False,False
308554,嘿Siri播放宇宙人的歌,宇宙人,,,宇宙人,369125109,True,True,True
310150,嘿Siri播放香奈兒的歌,香奈兒,,,Che'Nelle,259040841,True,False,False
310112,嘿Siri播放Loren Allred的歌,Loren Allred,,,Loren Allred,560195338,True,False,False
309257,嘿Siri播放HENRY的歌,HENRY,,,HENRY,660560673,False,False,True
310094,嘿Siri播放Hardwell的歌,Hardwell,,,Hardwell,270486655,False,False,True
308897,嘿Siri播放Ms.OOJA的歌,Ms.OOJA,,,Ms.OOJA,417992041,False,False,True
309146,嘿Siri播放Bryson Tiller的歌,Bryson Tiller,,,Bryson Tiller,642591128,True,True,True
308989,嘿Siri播放梁耀燮的歌,梁耀燮,,,梁耀燮,418334076,True,True,True
308564,嘿Siri播放Rixton的歌,Rixton,,,Rixton,727851055,True,True,True
310071,嘿Siri播放吳克群的歌,吳克群,,,吳克群,400171473,True,True,True
308951,嘿Siri播放郑世云的歌,郑世云,,,,,,,
310085,嘿Siri播放陳勢安的歌,陳勢安,,,陳勢安,156423522,True,True,True
309704,嘿Siri播放光良的歌,光良,,,光良,152368592,True,True,True
309821,嘿Siri播放張智成的歌,張智成,,,張智成,262255269,True,True,True
309672,嘿Siri播放Phoenix的歌,Phoenix,,,Phoenix,5500360,False,False,True
309866,嘿Siri播放Armin van Buuren的歌,Armin van Buuren,,,Armin van Buuren,17976294,False,False,True
309384,嘿Siri播放S.H.E的歌,S.H.E,,,S.H.E,104129527,True,False,False
310015,嘿Siri播放張宇的歌,張宇,,,張宇,14639216,True,True,True
309547,嘿Siri播放Hello Nico的歌,Hello Nico,,,Hello Nico,897779816,False,False,True
309965,嘿Siri播放Aimer的歌,Aimer,,,Aimer,434213313,True,True,True
308948,嘿Siri播放林育群的歌,林育群,,,林育群,390606607,True,False,False
310104,嘿Siri播放The xx的歌,The xx,,,The xx,315473044,False,False,True
309891,嘿Siri播放謝震廷的歌,謝震廷,,,謝震廷,595922598,True,True,True
309600,嘿Siri播放李英宏的歌,李英宏,,,李英宏,738352695,True,True,True
309945,嘿Siri播放Phoebe Ryan的歌,Phoebe Ryan,,,Phoebe Ryan,725170786,False,True,True
309370,嘿Siri播放Miike Snow的歌,Miike Snow,,,Miike Snow,304172433,True,True,True
308621,嘿Siri播放欣暐的歌,欣暐,,,欣暐,1012288434,True,True,True
309256,嘿Siri播放Goose house的歌,Goose house,,,Goose house,458533095,True,True,True
308609,嘿Siri播放Logic的歌,Logic,,,Logic,30865945,True,True,True
309842,嘿Siri播放許志安的歌,許志安,,,許志安,156481287,True,True,True
309830,嘿Siri播放舒米恩的歌,舒米恩,,,舒米恩,791417384,True,True,True
309365,嘿Siri播放張大光的歌,張大光,,,張大光,744972343,True,True,True
308408,嘿Siri播放許慧欣的歌,許慧欣,,,許慧欣,368666425,True,True,True
309499,嘿Siri播放Everland Kids的歌,Everland Kids,,,Everland Kids,271937035,False,False,True
308355,嘿Siri播放Jack Garratt的歌,Jack Garratt,,,Jack Garratt,895155327,True,True,True
310210,嘿Siri播放James Blake的歌,James Blake,,,James Blake,59504818,True,True,True
309336,嘿Siri播放Chance the Rapper的歌,Chance the Rapper,,,Chance the Rapper,563355119,False,False,True
309919,嘿Siri播放Backstreet Boys的歌,Backstreet Boys,,,Backstreet Boys,217039,True,True,True
309244,嘿Siri播放Hozier的歌,Hozier,,,Hozier,342260741,True,True,True
309344,嘿Siri播放Fetty Wap的歌,Fetty Wap,,,Fetty Wap,872900424,True,True,True
